843,2012,10571214,11,8,2,0,3,1,2003,0,2,10,1,0,12,0,12,12,0
844,2013,11704870,10,8,0,0,3,1,2006,0,2,10,1,0,0,0,0,0,1
845,2013,11143026,3,3,2,0,3,1,2012,0,1,1,4,0,12,0,12,0,0
846,2013,11666376,3,3,0,0,1,1,2013,0,1,1,4,0,0,0,0,0,1
847,2013,11321977,3,3,9,0,2,1,2009,0,1,1,8,0,14,0,12,12,0
848,2013,11209896,11,8,1,0,-1,1,2003,0,1,10,1,0,0,0,0,0,1
849,2012,10317326,23,5,7,0,3,1,2003,0,2,10,1,0,4,0,16,12,0
850,2013,11630133,17,11,3,0,4,0,2013,0,4,0,7,0,13,0,4,0,1
851,2013,11447470,0,19,3,0,4,1,2002,0,1,10,1,0,4,0,5,12,0
852,2012,10568406,5,5,12,0,2,1,2001,0,1,10,7,0,0,0,0,0,1
853,2012,10188117,3,3,0,0,2,1,2004,0,1,1,9,0,12,0,12,12,0
854,2013,10878463,4,6,-1,0,-1,1,2006,0,3,10,1,0,0,0,0,0,1
855,2012,10848027,0,8,0,0,2,1,2004,0,1,10,1,0,4,0,0,0,1
856,2012,10533714,0,4,0,0,2,1,2004,0,1,10,1,0,2,0,12,12,0
857,2012,10501188,3,3,0,0,4,1,2005,0,1,1,9,0,0,0,0,0,1
858,2012,10644857,10,5,0,0,1,1,2007,0,1,10,1,0,0,0,0,0,1
859,2012,10136464,3,3,0,0,3,1,2011,0,1,1,9,0,17,0,12,12,0
860,2012,10899566,11,8,0,0,0,1,2007,0,1,10,1,9,18,0,5,0,1
861,2013,11154053,19,8,0,0,0,1,2012,0,4,10,1,0,12,0,12,12,0
862,2012,10570891,0,0,0,0,0,1,2000,0,1,10,1,9,11,0,12,12,0
863,2012,10146695,9,5,0,0,3,1,2007,0,1,0,7,0,4,0,2,7,1
864,2013,11239929,0,0,0,0,3,1,1995,0,2,10,7,0,4,0,12,12,0
865,2013,11878549,10,5,4,0,0,1,1999,0,2,10,1,0,17,0,4,0,1
866,2012,10553399,4,4,0,0,2,1,2012,0,7,10,5,0,4,0,12,12,0
867,2012,10573453,10,4,0,0,0,1,2001,0,1,10,1,0,12,0,12,12,0
868,2013,11069766,7,12,0,0,3,1,2006,0,1,1,7,0,12,0,12,12,0
869,2013,11146889,3,3,0,0,2,1,2008,0,1,1,5,0,2,0,17,12,0
870,2013,11422372,9,5,4,0,2,1,2001,0,2,12,6,0,12,0,12,12,0
871,2013,11335961,10,5,0,0,3,1,2003,0,10,10,1,0,2,0,12,12,0
872,2012,10227767,0,8,0,0,0,1,2006,0,2,10,1,0,14,0,-1,12,0
873,2013,11663067,3,3,0,0,2,1,2014,0,1,1,2,0,-1,0,0,0,1
874,2012,10717318,10,4,0,0,7,1,2006,0,1,10,1,0,0,0,0,0,1
875,2013,11204475,10,5,2,0,0,1,2007,0,12,10,1,0,12,0,12,12,0
876,2013,11228438,0,8,0,0,2,1,1995,0,1,10,7,0,4,0,12,12,0
877,2013,10807401,0,0,0,0,0,1,2001,0,1,10,7,0,12,0,12,12,0
878,2013,11157430,3,3,0,0,2,1,2008,0,1,1,7,3,8,0,12,0,1
879,2012,10538093,0,5,0,0,1,1,1999,0,1,10,1,0,16,0,16,6,0
880,2012,10666599,10,5,0,0,2,1,2005,0,1,10,1,0,2,9,18,12,0
881,2012,10746622,3,3,0,0,7,1,2004,0,2,1,2,0,16,0,1,7,0
882,2012,10813032,4,6,3,0,2,1,2012,0,1,10,2,0,0,0,0,0,1
883,2013,11404192,10,5,0,0,0,1,2001,0,1,10,1,0,0,0,0,0,1
884,2012,10729029,1,1,2,0,2,0,2011,0,1,0,4,0,12,0,12,12,0
885,2012,10365898,10,16,9,0,2,1,2011,0,2,10,1,0,14,0,0,0,1
886,2013,10823153,4,6,0,0,0,1,2008,0,4,10,1,0,4,0,12,12,0
887,2013,11195393,-1,1,2,0,3,0,1993,0,1,0,7,0,12,0,12,12,0
888,2013,11035043,10,5,0,0,0,1,1997,0,1,10,1,0,1,0,1,0,1
889,2013,11565860,15,4,3,0,0,1,2001,0,4,10,1,0,0,0,0,0,1
890,2012,10512016,4,6,12,0,0,1,2009,0,1,10,1,9,11,0,12,12,0
891,2012,10637004,12,1,0,0,1,0,1998,0,1,0,7,0,17,0,12,12,0
892,2013,11675237,3,3,4,0,0,1,2013,0,1,1,8,0,0,0,0,0,1
893,2012,10540441,0,0,3,0,0,1,1999,0,1,10,1,0,5,0,12,12,0
894,2013,11736043,3,3,0,0,0,1,2006,0,1,1,6,0,0,0,0,0,1
895,2012,10636865,0,8,0,0,1,1,2012,0,1,10,1,0,2,0,12,12,0
896,2013,11157707,15,1,4,0,3,0,1994,0,1,0,7,0,12,0,12,12,0
897,2012,11187025,7,12,0,0,3,1,2003,0,1,1,2,0,0,0,0,0,1
898,2013,10973151,3,3,1,0,4,1,2009,0,1,1,5,0,4,0,12,12,0
899,2012,10217453,1,18,16,0,3,0,2012,0,2,0,7,0,14,0,12,12,0
900,2012,10786678,6,5,11,0,0,1,1991,0,1,12,8,0,16,0,0,0,1
901,2012,10830878,10,5,0,0,0,1,2000,0,1,10,1,0,5,0,0,0,1
902,2013,11097883,8,5,0,0,3,1,1988,0,1,0,7,9,18,0,0,0,1
903,2012,10799000,0,8,2,0,3,1,2008,0,1,10,1,0,12,0,12,12,0
904,2012,10046948,13,4,1,0,7,1,2010,0,1,10,1,3,8,0,12,12,0
905,2013,11927041,10,5,0,0,0,1,2001,0,1,10,1,0,-1,0,0,0,1
906,2013,11341973,9,5,0,0,1,1,2004,0,2,0,7,0,12,0,12,12,0
907,2013,11584586,9,14,2,0,3,23,2012,0,1,0,7,0,12,0,12,12,0
908,2012,10722437,0,8,3,0,2,1,2006,0,2,10,1,0,0,0,0,0,1
909,2012,10592826,11,4,0,0,1,1,2011,0,1,10,1,0,12,0,12,0,0
910,2012,10583710,5,5,-1,0,-1,2,2000,0,2,10,7,0,0,0,0,0,1
911,2012,10537151,3,3,0,0,0,1,2009,0,1,1,3,0,12,0,12,12,0
912,2013,10825622,10,5,0,0,0,1,2000,0,1,10,1,0,2,9,18,12,0
913,2012,10424818,3,3,0,0,2,1,1989,0,1,1,4,0,17,9,15,0,0
914,2013,11597500,0,0,5,0,2,1,2000,0,1,10,1,0,10,0,12,12,0
915,2013,11050524,3,3,0,0,0,1,2007,0,1,1,4,0,0,0,0,0,1
916,2013,11504519,3,3,0,0,0,1,2007,0,1,1,6,0,1,0,0,0,1
917,2013,11652568,3,3,0,0,1,1,2011,0,1,1,2,0,12,0,12,0,0
918,2013,11065725,10,5,0,0,3,1,2000,0,2,10,1,0,14,0,0,0,1
919,2013,10983253,0,8,0,0,2,1,2001,0,1,10,1,0,12,0,12,12,0
920,2013,11447737,10,5,0,0,3,1,2012,0,5,10,1,0,12,0,12,12,0
921,2012,10742662,4,6,7,0,3,1,2006,0,1,10,1,0,12,0,12,12,0
922,2013,11358576,3,3,2,0,6,1,2010,0,1,1,4,0,12,0,12,12,0
923,2012,10717261,7,12,9,0,1,1,2009,0,1,1,2,0,14,0,0,0,1
924,2013,10946350,4,6,5,0,2,1,2013,0,1,10,1,0,4,0,10,12,0
925,2013,11267835,18,1,-1,0,-1,0,2011,0,2,0,7,0,0,0,0,0,1
926,2012,10954480,13,8,0,0,1,1,2004,0,3,10,1,0,0,0,0,0,1
927,2012,10586426,-1,1,3,0,1,0,2008,0,1,0,7,3,7,3,8,7,0
928,2013,11804273,3,3,0,0,0,1,2005,0,1,1,8,0,0,0,0,0,1
929,2012,10913047,4,13,0,0,2,1,2001,0,1,10,1,0,16,0,0,7,0
930,2012,10539451,11,5,2,0,2,1,2006,0,1,10,1,0,12,0,12,12,0
931,2012,10724691,11,4,2,0,3,1,2005,0,1,10,1,0,12,0,12,12,0
932,2012,10404928,0,8,0,0,0,1,2006,0,1,10,1,0,2,0,12,12,0
933,2013,11218909,3,3,4,0,1,1,2007,0,1,1,7,0,1,0,-1,12,1
934,2012,10424613,14,14,3,0,2,1,1986,0,2,1,4,0,12,0,12,12,0
935,2013,11448446,9,5,3,0,0,1,2010,0,1,0,7,0,19,0,14,12,0
936,2012,10752176,17,11,4,0,3,0,2012,0,2,0,2,0,0,0,0,7,1
937,2012,10267884,3,3,0,0,3,1,2008,0,1,1,4,0,12,0,12,12,0
938,2013,11408281,1,1,-1,0,1,0,2001,0,0,0,7,0,12,0,12,12,0
939,2012,10597901,0,8,0,0,1,1,2003,0,1,10,1,0,2,0,0,0,1
940,2013,11396733,3,3,0,0,3,1,2012,0,1,1,7,0,0,0,0,0,1
941,2013,10789385,0,8,0,0,3,1,2011,0,1,10,1,0,22,0,12,7,0
942,2012,10597895,15,8,0,0,1,1,2005,0,1,10,1,0,0,0,0,0,1
943,2013,10911603,18,1,1,0,2,0,1999,0,1,0,6,0,12,0,12,12,0
944,2013,11122663,19,4,4,0,3,1,2008,0,1,10,1,0,0,0,0,0,1
945,2013,11137816,3,3,0,0,1,1,1999,0,1,1,3,0,12,0,0,0,1
946,2013,11519611,10,5,0,0,2,1,2000,0,7,10,1,9,11,0,12,12,0
947,2013,11620414,10,5,2,0,0,1,2000,0,1,10,1,0,12,0,12,12,0
948,2012,10312143,3,3,0,0,0,1,2010,0,1,1,8,0,12,0,12,12,0
949,2012,10585343,4,6,-1,0,-1,1,2006,0,7,10,1,0,0,0,0,0,1
950,2013,11030306,3,3,0,0,0,1,1987,0,1,1,3,0,14,0,17,12,0
951,2013,11821906,0,8,0,0,3,1,1999,0,1,10,1,0,0,0,0,7,1
952,2013,11783345,3,3,1,0,4,1,1987,0,1,1,2,0,0,0,0,0,1
953,2012,10025551,19,4,3,0,0,1,2002,0,2,10,1,0,12,0,12,12,0
954,2013,10842102,0,8,5,0,5,1,2002,0,3,10,1,0,10,0,12,12,0
955,2012,10261926,15,0,5,0,2,1,2004,0,1,10,1,9,12,0,12,12,0
956,2013,11095488,3,3,3,0,1,1,2007,0,1,1,3,0,14,0,17,12,0
957,2013,11226941,11,13,13,0,1,1,2002,0,2,10,1,0,12,0,14,0,0
958,2013,11196323,3,3,0,0,3,1,2007,0,1,1,8,0,17,0,12,0,0
959,2012,10828432,11,8,3,0,1,1,2000,0,5,10,1,0,0,0,0,0,1
960,2012,10573663,5,5,13,0,-1,1,1999,0,1,10,5,0,0,0,0,0,1
961,2013,11208754,3,3,0,0,2,1,2009,0,2,1,4,0,12,0,12,15,0
962,2013,11751133,17,11,2,0,3,0,2013,0,1,0,7,0,12,0,12,0,0
963,2013,11250274,3,2,0,0,1,1,2005,0,1,1,4,0,13,0,0,0,1
964,2012,10535891,3,3,0,0,3,1,2010,0,1,1,3,0,2,0,12,12,0
965,2013,10791716,0,8,8,0,1,1,2000,0,1,10,1,0,20,0,12,12,0
966,2013,10994723,1,1,-1,0,-1,0,2000,0,1,0,2,0,0,0,0,0,1
967,2012,10648731,3,3,4,0,1,1,2006,0,1,1,8,0,0,0,0,0,1
968,2013,10832355,0,8,0,0,0,1,2004,0,2,10,1,0,4,0,12,12,0
969,2012,10523797,10,13,10,0,0,1,2010,0,2,10,1,3,8,0,12,0,1
970,2012,10438254,3,3,4,0,6,1,2009,0,1,1,3,3,1,0,12,12,0
971,2012,10649498,0,0,0,0,0,1,2005,0,2,10,1,0,2,9,18,0,0
972,2013,11653012,3,3,0,0,0,1,2013,0,1,1,8,0,0,0,0,0,1
973,2012,10421749,0,8,3,0,2,1,1999,0,2,10,1,0,5,0,20,12,0
974,2012,10311959,4,6,0,0,3,1,2011,0,7,10,1,0,12,0,12,12,0
975,2012,10570614,3,3,0,0,0,1,2006,0,1,1,7,0,4,0,0,0,1
976,2013,11806972,12,4,7,0,2,1,1960,0,3,0,7,0,16,0,14,0,0
977,2013,11836292,3,3,4,0,0,1,1984,0,1,1,2,9,18,0,1,0,1
978,2013,11485674,15,0,2,0,1,1,2000,0,1,10,1,0,12,0,12,12,0
979,2013,11916550,11,8,0,0,0,1,2005,0,1,10,1,0,4,0,1,0,1
980,2013,11539149,9,5,0,0,0,1,2004,0,1,0,7,0,1,0,12,12,0
981,2013,11626470,3,3,0,0,2,1,2013,0,1,1,5,0,17,0,16,0,0
982,2013,10967571,9,5,0,0,0,1,2005,0,1,0,7,0,16,0,16,12,0
983,2012,10392606,15,4,0,0,3,1,2000,0,2,10,1,0,17,0,12,12,0
984,2012,10019098,0,0,0,0,2,1,1999,0,2,10,7,0,19,0,1,6,0
985,2013,12121302,4,6,13,0,0,1,2011,0,18,10,5,0,0,0,4,7,1
986,2013,11185434,1,1,5,0,1,0,2000,0,1,0,1,0,10,0,1,0,1
987,2013,11054546,17,11,4,0,2,0,2005,0,1,0,7,0,2,9,18,12,0
988,2012,10854266,1,1,0,0,2,0,2004,0,1,0,7,3,8,0,0,0,1
989,2012,10384288,0,8,0,0,3,1,2004,0,1,10,1,0,12,0,12,12,0
990,2012,10544202,3,3,0,0,2,1,2008,0,1,1,7,0,2,0,4,0,1
991,2013,10806465,0,0,0,0,1,1,2004,0,1,10,1,0,12,9,11,12,0
992,2013,11265679,13,4,2,0,3,1,2003,0,6,10,1,0,12,0,12,12,0
993,2013,11205314,5,5,0,0,1,1,2003,0,2,10,7,0,4,0,12,12,0
994,2012,10558458,3,3,0,0,0,1,2007,0,1,1,7,0,4,0,0,0,1
995,2013,11118566,9,5,2,0,2,1,2001,0,1,12,4,0,12,0,12,12,0
996,2012,10563259,10,5,1,0,1,1,2005,0,1,10,1,0,20,0,16,0,0
997,2012,10741196,10,5,7,0,0,1,2010,0,3,10,5,0,4,0,0,0,1
998,2012,10246172,3,3,0,0,0,1,2008,0,1,1,4,0,12,0,12,12,0
999,2013,11833356,12,8,0,0,2,1,1999,0,2,10,1,0,0,0,0,0,1
1000,2012,10415915,3,3,0,0,3,1,2006,0,1,1,9,0,12,0,12,12,0
1001,2013,11059439,3,3,-1,0,-1,1,2012,0,1,1,9,0,0,0,0,0,1
1002,2012,10704028,3,3,12,0,-1,1,2006,0,1,1,8,0,0,0,0,0,1
1003,2013,11246540,11,8,-1,0,1,1,2012,0,1,10,1,0,4,0,0,0,1
1004,2013,11861557,-1,1,0,0,3,0,2002,0,3,0,1,0,0,0,0,0,1
1005,2013,11545873,18,1,0,0,7,0,1998,0,1,0,7,0,12,0,12,12,0
1006,2013,11488084,3,3,0,0,1,1,2013,0,1,1,7,0,17,0,0,0,1
1007,2013,12161179,3,3,0,0,1,1,2009,0,1,1,8,0,0,0,0,0,1
1008,2013,11099020,8,14,2,0,-1,1,2011,0,2,12,6,0,0,0,0,0,1
1009,2013,11125371,4,6,3,0,0,1,2008,0,1,10,1,0,20,0,5,0,0
1010,2013,11301452,9,5,3,0,0,1,2006,0,1,10,4,0,4,0,12,12,0
1011,2013,11675469,7,12,1,0,7,1,2012,0,1,1,4,0,16,0,0,0,1
1012,2013,11516996,13,4,14,0,2,1,2006,0,2,10,1,0,-1,0,0,0,1
1013,2013,11256804,1,1,0,0,2,0,1991,0,3,0,8,0,12,0,12,12,0
1014,2012,10918825,10,13,0,0,2,1,2000,0,9,10,1,0,0,0,0,0,1
1015,2012,10473894,3,3,0,0,0,1,2009,0,1,1,3,0,18,0,12,12,0
1016,2013,11384121,18,1,4,0,7,0,2013,0,2,0,7,0,0,0,0,0,1
1017,2013,11052213,13,4,13,0,0,1,2007,0,1,10,1,0,13,0,0,0,1
1018,2012,10283495,3,3,4,0,2,1,2008,0,1,1,4,0,2,0,12,12,0
1019,2012,11028094,1,1,1,0,2,0,2011,0,2,0,7,0,14,0,0,0,1
1020,2013,11070857,3,3,0,0,4,1,2009,0,1,1,2,0,4,3,1,0,1
1021,2013,11299635,6,5,0,0,2,1,2008,0,1,12,3,0,4,0,2,12,0
1022,2012,10751128,7,2,1,0,0,1,2009,0,1,1,6,0,4,0,20,0,0
1023,2013,11344176,3,3,0,0,5,1,2012,0,1,1,3,0,4,0,0,0,1
1024,2013,11264140,3,12,0,0,5,1,1986,0,1,1,4,0,0,0,0,7,1
1025,2013,11244829,3,3,9,0,2,1,2003,0,1,1,2,0,14,0,0,0,1
1026,2013,10901399,13,0,0,0,1,1,2006,0,1,10,1,9,11,0,12,12,0
1027,2012,10846112,6,5,0,0,3,1,2008,0,2,10,4,9,11,0,0,15,0
1028,2013,11175318,0,8,3,0,3,1,2008,0,1,10,1,0,4,0,12,12,0
1029,2012,10649556,15,4,6,0,3,1,2003,0,2,10,1,3,8,0,14,12,0
1030,2013,11115685,9,5,2,0,3,1,2007,0,1,12,6,0,12,0,12,12,0
1031,2013,11389376,3,3,10,0,1,1,2007,0,1,1,8,0,17,0,12,12,0
1032,2013,11365437,3,3,0,0,2,1,2001,0,1,1,7,0,-1,0,0,0,1
1033,2013,11338364,3,3,3,0,3,1,1988,0,1,1,2,0,-1,0,0,20,0
1034,2012,9995236,9,5,2,0,3,1,2008,0,2,10,4,0,12,0,12,12,0
1035,2012,10476289,3,3,0,0,0,1,2008,0,1,1,9,3,8,0,12,12,0
1036,2013,11834502,3,3,0,0,1,1,2009,0,1,1,4,9,18,9,18,0,0
1037,2012,11172494,2,1,0,0,3,0,2003,0,1,0,1,0,0,0,0,0,1
1038,2012,10637539,11,8,12,0,2,1,2005,0,2,10,1,0,14,0,12,12,0
1039,2013,11250956,7,2,0,0,2,1,2008,0,1,1,7,0,2,0,16,0,1
1040,2012,10372342,16,4,6,0,3,1,2011,0,1,10,1,0,12,0,12,12,0
1041,2012,10498268,3,3,1,0,-1,1,2006,0,1,1,9,0,0,0,0,0,1
1042,2012,10537703,12,1,2,0,2,0,1999,0,1,0,7,0,12,0,12,12,0
1043,2013,11455348,3,3,11,0,1,1,2011,0,1,1,1,0,5,0,12,12,0
1044,2013,11405492,3,12,0,0,0,1,2013,0,2,1,4,9,18,0,12,12,0
1045,2013,11554351,18,1,0,0,3,0,2006,0,1,0,8,0,12,0,1,12,0
1046,2013,11201324,7,2,0,0,0,1,2007,0,2,1,6,0,0,0,0,0,1
1047,2012,10640531,10,5,0,0,2,1,2001,0,1,10,1,0,1,0,16,20,0
1048,2013,11738374,13,4,2,0,3,1,2001,0,1,10,1,0,0,0,0,0,1
1049,2013,10967236,10,5,0,0,1,1,2000,0,1,10,1,0,12,0,12,12,0
1050,2013,11211961,3,3,1,0,5,1,2012,0,1,1,2,0,0,0,0,0,1
1051,2013,11881117,3,3,9,0,1,1,2013,0,1,1,3,0,16,0,0,15,0
1052,2013,11278952,9,5,2,0,-1,1,2004,0,1,0,7,0,0,0,0,0,1
1053,2012,10377317,0,8,0,0,0,1,2008,0,1,10,1,0,12,0,12,12,0
1054,2013,11299938,3,2,0,0,2,1,2008,0,1,1,4,0,0,0,0,0,1
1055,2013,11041866,10,5,-1,0,-1,1,2000,0,1,10,1,0,0,0,0,0,1
1056,2013,11596358,0,8,0,0,2,1,2002,0,1,10,1,9,11,0,0,0,1
1057,2013,11266742,3,3,0,0,0,1,2009,0,1,1,8,0,12,0,0,0,1
1058,2013,11070040,3,3,4,0,2,1,2006,0,1,1,4,0,12,0,12,12,0
1059,2012,10141221,20,20,2,0,2,1,2011,0,1,10,1,0,12,0,12,12,0
1060,2013,11191164,10,5,2,0,0,1,2008,0,4,10,1,0,12,0,12,12,0
1061,2012,10583981,9,14,0,0,2,1,2011,0,1,12,7,9,11,0,0,0,1
1062,2012,10352474,3,3,0,0,3,1,2011,0,1,1,9,0,12,0,12,12,0
1063,2012,10607284,3,3,0,0,2,1,2010,0,1,1,6,0,1,0,0,0,1
1064,2013,11675188,3,3,0,0,1,1,2008,0,1,1,7,0,-1,0,0,0,1
1065,2013,11465359,0,0,4,0,0,1,2008,0,1,10,1,0,12,0,12,12,0
1066,2013,11589717,0,8,0,0,3,1,2001,0,1,10,1,9,11,0,12,20,0
1067,2012,10304626,0,0,3,0,1,1,2009,0,1,10,1,0,12,0,12,12,0
1068,2013,11240730,8,5,0,0,1,1,1989,0,2,12,8,3,8,0,12,12,0
1069,2013,11546211,7,12,3,0,7,1,2013,0,1,1,2,9,15,0,12,0,0
1070,2012,10486420,10,14,7,0,0,1,2002,0,1,10,1,0,16,0,12,12,0
1071,2012,10978428,3,3,0,0,2,1,2007,0,1,1,8,0,-1,0,0,0,1
1072,2012,10758751,5,5,5,0,-1,1,2004,0,1,10,3,0,0,0,0,0,1
1073,2013,11674108,1,1,4,0,2,0,2004,0,1,0,2,0,0,0,0,0,1
1074,2012,10569680,3,3,0,0,1,1,2006,0,1,1,8,0,-1,0,0,0,1
1075,2012,10045364,10,5,0,0,0,1,2006,0,1,10,1,0,12,0,12,12,0
1076,2012,10836403,3,3,9,0,2,1,2008,0,1,1,8,0,14,0,0,0,1
1077,2013,11639701,3,21,0,0,6,1,1973,0,2,1,2,0,12,0,12,0,0
1078,2012,10641628,10,5,-1,0,-1,1,2000,0,2,10,1,0,0,0,0,0,1
1079,2012,10039522,14,14,5,0,2,1,2002,0,1,1,2,0,10,0,12,12,0
1080,2012,10935481,0,14,1,0,2,1,2001,0,1,10,7,0,12,0,12,12,0
1081,2013,11141564,10,5,2,0,1,1,2011,0,1,10,2,0,12,0,12,12,0
1082,2012,10443627,4,6,0,0,0,1,2010,0,13,10,1,0,4,0,4,0,1
1083,2012,10876658,-1,1,1,0,0,0,2003,0,2,0,3,3,20,0,0,0,1
1084,2012,10223032,9,5,0,0,1,1,1998,0,1,12,4,0,2,0,12,12,0
1085,2012,10170003,6,5,0,0,2,1,1994,0,2,10,7,0,1,0,12,15,0
1086,2013,11254546,3,3,11,0,2,1,2007,0,1,1,8,0,16,0,1,7,0
1087,2012,10450418,9,5,0,0,6,1,2011,0,1,12,3,0,5,0,12,12,0
1088,2013,11046327,9,5,-1,0,-1,23,2012,0,2,0,1,0,0,0,0,0,1
1089,2013,11127332,11,8,5,0,3,1,2002,0,2,10,1,0,10,0,4,12,0
1090,2013,11469599,3,3,9,0,2,1,2007,0,1,1,4,0,1,0,14,12,0
1091,2013,11126372,0,8,0,0,3,1,2010,0,1,10,1,0,12,0,12,12,0
1092,2013,11144715,9,5,0,0,0,23,2012,0,1,0,1,0,12,0,-1,0,1
1093,2012,10691676,3,3,0,0,3,1,2009,0,1,1,6,0,0,0,0,0,1
1094,2013,11309411,3,3,0,0,1,1,1988,0,1,1,9,0,17,0,12,7,0
1095,2013,11062757,15,8,6,0,1,1,2000,0,0,10,1,0,12,0,12,12,0
1096,2012,10657776,10,5,0,0,0,1,2000,0,1,16,3,0,5,0,0,0,1
1097,2012,10939418,4,6,4,0,3,1,2011,0,2,10,1,0,-1,0,0,0,1
1098,2012,10556821,0,8,0,0,2,1,2008,0,2,10,1,0,2,0,12,12,0
1099,2013,11624395,0,0,5,0,7,1,2002,0,1,10,1,0,10,0,5,12,0
1100,2013,12125961,8,5,0,0,2,1,1987,0,1,0,7,0,19,0,1,7,0
1101,2012,10293353,3,3,0,0,2,1,2002,0,1,1,9,9,11,0,12,12,0
1102,2012,10279464,7,2,0,0,3,1,2005,0,1,1,3,0,4,0,2,12,1
1103,2012,10796186,3,3,0,0,0,1,2007,0,1,1,3,0,12,0,0,0,1
1104,2013,11652869,3,3,1,0,2,1,2012,0,1,1,2,0,16,0,1,0,1
1105,2012,10706011,4,5,3,0,1,1,2012,0,1,10,1,0,5,0,17,12,0
1106,2013,11209280,17,11,4,0,3,0,2013,0,2,0,1,0,16,0,12,0,0
1107,2013,11243356,9,5,3,0,1,23,2013,0,1,0,7,0,5,0,12,0,1
1108,2012,10592199,17,11,0,0,0,0,2001,0,1,0,3,0,4,0,0,7,1
1109,2012,10049239,0,0,1,0,0,1,2001,0,1,10,7,0,12,0,12,12,0
1110,2012,10363987,3,3,7,0,1,1,2007,0,1,1,3,0,17,0,16,12,0
1111,2013,11359338,3,3,0,0,1,1,2011,0,2,12,7,0,17,0,12,12,0
1112,2012,9987996,4,6,0,0,2,1,2001,0,9,10,1,0,12,0,12,12,0
1113,2013,12089694,4,6,0,0,3,1,2011,0,4,10,1,0,0,0,0,0,1
1114,2012,10655751,0,13,0,0,1,1,2008,0,1,10,1,0,0,0,0,0,1
1115,2013,11185089,0,8,3,0,2,1,2001,0,1,10,1,0,5,0,12,12,0
1116,2013,10838300,0,8,0,0,0,1,2005,0,1,10,1,9,11,0,12,12,0
1117,2012,10886112,10,16,7,0,2,1,2010,0,2,10,3,0,0,0,0,0,1
1118,2013,11147158,3,3,13,0,2,1,2009,0,1,1,9,0,17,0,12,0,0
1119,2013,12096158,10,5,10,0,0,1,2005,0,1,10,1,0,0,0,0,0,1
1120,2012,10261172,3,3,1,0,4,1,2007,0,1,1,3,0,17,0,-1,12,0
1121,2013,11751077,0,4,3,0,7,1,2000,0,1,10,1,9,18,0,12,0,0
1122,2012,10422181,11,8,0,0,3,1,2011,0,1,10,1,0,4,0,12,12,0
1123,2013,11080633,7,2,0,0,2,1,2013,0,1,1,4,0,17,0,12,12,0
1124,2013,11290141,3,3,0,0,1,1,2013,0,1,1,8,0,14,0,12,7,0
1125,2013,11009908,0,0,1,0,2,1,1999,0,1,10,1,0,5,9,18,12,0
1126,2012,10330004,16,16,2,0,0,0,2011,0,2,0,3,0,12,0,12,12,0
1127,2012,10435722,3,3,0,0,2,1,2008,0,1,1,2,0,4,0,12,0,1
1128,2013,11116142,3,3,-1,0,2,1,2008,0,1,1,9,0,0,0,0,0,1
1129,2012,11123055,12,8,16,0,3,1,2004,0,1,10,1,3,7,0,5,12,0
1130,2013,11444438,10,16,0,0,3,1,2012,0,3,10,1,0,12,0,12,12,0
1131,2012,10639610,15,1,12,0,0,0,1998,0,0,0,4,0,12,0,12,12,0
1132,2013,11267921,0,8,5,0,-1,1,2008,0,1,10,1,0,0,0,0,0,1
1133,2012,10779113,10,5,0,0,3,1,2006,0,11,10,1,0,16,0,0,0,1
1134,2013,11150201,4,4,0,0,0,1,2010,0,3,10,1,0,12,0,12,0,0
1135,2013,10900401,4,6,1,0,3,1,2012,0,1,10,5,0,4,0,12,12,0
1136,2012,10469179,3,3,0,0,1,1,2009,0,1,1,4,0,12,0,0,0,1
1137,2013,11375675,0,0,0,0,3,1,2003,0,1,10,1,9,11,0,12,12,0
1138,2013,11249161,3,3,0,0,3,1,2006,0,1,1,6,0,12,0,12,12,0
1139,2012,10521546,5,5,1,0,7,1,2002,0,1,10,3,0,20,0,12,12,0
1140,2012,10132107,3,3,4,0,3,1,2006,0,1,1,3,0,1,3,20,12,0
1141,2012,10563007,4,4,-1,0,1,1,2010,0,2,10,1,0,4,0,0,0,1
1142,2013,11736840,7,2,0,0,2,1,2003,0,1,1,3,0,0,0,0,0,1
1143,2013,11841580,-1,1,5,0,1,0,2004,0,1,0,3,0,10,0,4,0,1
1144,2012,10859043,4,8,0,0,0,1,2012,0,1,10,1,0,0,0,0,0,1
1145,2012,10607854,15,8,0,0,2,1,2006,0,1,10,1,0,0,0,0,0,1
1146,2012,10700129,10,5,0,0,3,1,2000,0,2,10,1,0,1,9,18,12,0
1147,2012,10761226,-1,1,0,0,2,0,1999,0,1,0,7,0,4,0,2,12,1
1148,2012,10620080,9,5,13,0,0,1,2007,0,1,12,6,0,2,0,0,0,1
1149,2012,10422321,3,3,0,0,2,1,1988,0,1,1,2,0,1,0,12,12,0
1150,2012,10220761,11,0,7,0,3,1,2002,0,1,10,1,0,16,0,12,12,0
1151,2013,11301537,3,2,0,0,0,1,1982,0,1,1,4,0,12,0,12,0,0
1152,2013,11069635,0,0,0,0,2,1,2002,0,1,10,1,0,12,0,12,12,0
1153,2013,11096639,0,8,0,0,7,1,2003,0,1,10,1,0,2,0,12,12,0
1154,2012,10704442,9,5,0,0,0,1,2009,0,3,12,6,0,0,0,0,0,1
1155,2013,11058741,3,3,7,0,-1,1,2005,0,2,1,3,0,0,0,0,0,1
