2012,10025551,19,4,3,0,0,1,2002,0,2,10,1,0,12,0,12,12
2013,10842102,0,8,5,0,5,1,2002,0,3,10,1,0,10,0,12,12
2012,10261926,15,0,5,0,2,1,2004,0,1,10,1,9,12,0,12,12
2013,11095488,3,3,3,0,1,1,2007,0,1,1,3,0,14,0,17,12
2013,11226941,11,13,13,0,1,1,2002,0,2,10,1,0,12,0,14,0
2013,11196323,3,3,0,0,3,1,2007,0,1,1,8,0,17,0,12,0
2012,10828432,11,8,3,0,1,1,2000,0,5,10,1,0,0,0,0,0
2012,10573663,5,5,13,0,-1,1,1999,0,1,10,5,0,0,0,0,0
2013,11208754,3,3,0,0,2,1,2009,0,2,1,4,0,12,0,12,15
2013,11751133,17,11,2,0,3,0,2013,0,1,0,7,0,12,0,12,0
2013,11250274,3,2,0,0,1,1,2005,0,1,1,4,0,13,0,0,0
2012,10535891,3,3,0,0,3,1,2010,0,1,1,3,0,2,0,12,12
2013,10791716,0,8,8,0,1,1,2000,0,1,10,1,0,20,0,12,12
2013,10994723,1,1,-1,0,-1,0,2000,0,1,0,2,0,0,0,0,0
2012,10648731,3,3,4,0,1,1,2006,0,1,1,8,0,0,0,0,0
2013,10832355,0,8,0,0,0,1,2004,0,2,10,1,0,4,0,12,12
2012,10523797,10,13,10,0,0,1,2010,0,2,10,1,3,8,0,12,0
2012,10438254,3,3,4,0,6,1,2009,0,1,1,3,3,1,0,12,12
2012,10649498,0,0,0,0,0,1,2005,0,2,10,1,0,2,9,18,0
2013,11653012,3,3,0,0,0,1,2013,0,1,1,8,0,0,0,0,0
2012,10421749,0,8,3,0,2,1,1999,0,2,10,1,0,5,0,20,12
2012,10311959,4,6,0,0,3,1,2011,0,7,10,1,0,12,0,12,12
2012,10570614,3,3,0,0,0,1,2006,0,1,1,7,0,4,0,0,0
2013,11806972,12,4,7,0,2,1,1960,0,3,0,7,0,16,0,14,0
2013,11836292,3,3,4,0,0,1,1984,0,1,1,2,9,18,0,1,0
2013,11485674,15,0,2,0,1,1,2000,0,1,10,1,0,12,0,12,12
2013,11916550,11,8,0,0,0,1,2005,0,1,10,1,0,4,0,1,0
2013,11539149,9,5,0,0,0,1,2004,0,1,0,7,0,1,0,12,12
2013,11626470,3,3,0,0,2,1,2013,0,1,1,5,0,17,0,16,0
2013,10967571,9,5,0,0,0,1,2005,0,1,0,7,0,16,0,16,12
2012,10392606,15,4,0,0,3,1,2000,0,2,10,1,0,17,0,12,12
2012,10019098,0,0,0,0,2,1,1999,0,2,10,7,0,19,0,1,6
2013,12121302,4,6,13,0,0,1,2011,0,18,10,5,0,0,0,4,7
2013,11185434,1,1,5,0,1,0,2000,0,1,0,1,0,10,0,1,0
2013,11054546,17,11,4,0,2,0,2005,0,1,0,7,0,2,9,18,12
2012,10854266,1,1,0,0,2,0,2004,0,1,0,7,3,8,0,0,0
2012,10384288,0,8,0,0,3,1,2004,0,1,10,1,0,12,0,12,12
2012,10544202,3,3,0,0,2,1,2008,0,1,1,7,0,2,0,4,0
2013,10806465,0,0,0,0,1,1,2004,0,1,10,1,0,12,9,11,12
2013,11265679,13,4,2,0,3,1,2003,0,6,10,1,0,12,0,12,12
2013,11205314,5,5,0,0,1,1,2003,0,2,10,7,0,4,0,12,12
2012,10558458,3,3,0,0,0,1,2007,0,1,1,7,0,4,0,0,0
2013,11118566,9,5,2,0,2,1,2001,0,1,12,4,0,12,0,12,12
2012,10563259,10,5,1,0,1,1,2005,0,1,10,1,0,20,0,16,0
2012,10741196,10,5,7,0,0,1,2010,0,3,10,5,0,4,0,0,0
2012,10246172,3,3,0,0,0,1,2008,0,1,1,4,0,12,0,12,12
2013,11833356,12,8,0,0,2,1,1999,0,2,10,1,0,0,0,0,0
2012,10415915,3,3,0,0,3,1,2006,0,1,1,9,0,12,0,12,12
2013,11059439,3,3,-1,0,-1,1,2012,0,1,1,9,0,0,0,0,0
2012,10704028,3,3,12,0,-1,1,2006,0,1,1,8,0,0,0,0,0
2013,11246540,11,8,-1,0,1,1,2012,0,1,10,1,0,4,0,0,0
2013,11861557,-1,1,0,0,3,0,2002,0,3,0,1,0,0,0,0,0
2013,11545873,18,1,0,0,7,0,1998,0,1,0,7,0,12,0,12,12
2013,11488084,3,3,0,0,1,1,2013,0,1,1,7,0,17,0,0,0
2013,12161179,3,3,0,0,1,1,2009,0,1,1,8,0,0,0,0,0
2013,11099020,8,14,2,0,-1,1,2011,0,2,12,6,0,0,0,0,0
2013,11125371,4,6,3,0,0,1,2008,0,1,10,1,0,20,0,5,0
2013,11301452,9,5,3,0,0,1,2006,0,1,10,4,0,4,0,12,12
2013,11675469,7,12,1,0,7,1,2012,0,1,1,4,0,16,0,0,0
2013,11516996,13,4,14,0,2,1,2006,0,2,10,1,0,-1,0,0,0
2013,11256804,1,1,0,0,2,0,1991,0,3,0,8,0,12,0,12,12
2012,10918825,10,13,0,0,2,1,2000,0,9,10,1,0,0,0,0,0
2012,10473894,3,3,0,0,0,1,2009,0,1,1,3,0,18,0,12,12
2013,11384121,18,1,4,0,7,0,2013,0,2,0,7,0,0,0,0,0
2013,11052213,13,4,13,0,0,1,2007,0,1,10,1,0,13,0,0,0
2012,10283495,3,3,4,0,2,1,2008,0,1,1,4,0,2,0,12,12
2012,11028094,1,1,1,0,2,0,2011,0,2,0,7,0,14,0,0,0
2013,11070857,3,3,0,0,4,1,2009,0,1,1,2,0,4,3,1,0
2013,11299635,6,5,0,0,2,1,2008,0,1,12,3,0,4,0,2,12
2012,10751128,7,2,1,0,0,1,2009,0,1,1,6,0,4,0,20,0
2013,11344176,3,3,0,0,5,1,2012,0,1,1,3,0,4,0,0,0
2013,11264140,3,12,0,0,5,1,1986,0,1,1,4,0,0,0,0,7
2013,11244829,3,3,9,0,2,1,2003,0,1,1,2,0,14,0,0,0
2013,10901399,13,0,0,0,1,1,2006,0,1,10,1,9,11,0,12,12
2012,10846112,6,5,0,0,3,1,2008,0,2,10,4,9,11,0,0,15
2013,11175318,0,8,3,0,3,1,2008,0,1,10,1,0,4,0,12,12
2012,10649556,15,4,6,0,3,1,2003,0,2,10,1,3,8,0,14,12
2013,11115685,9,5,2,0,3,1,2007,0,1,12,6,0,12,0,12,12
2013,11389376,3,3,10,0,1,1,2007,0,1,1,8,0,17,0,12,12
2013,11365437,3,3,0,0,2,1,2001,0,1,1,7,0,-1,0,0,0
2013,11338364,3,3,3,0,3,1,1988,0,1,1,2,0,-1,0,0,20
2012,9995236,9,5,2,0,3,1,2008,0,2,10,4,0,12,0,12,12
2012,10476289,3,3,0,0,0,1,2008,0,1,1,9,3,8,0,12,12
2013,11834502,3,3,0,0,1,1,2009,0,1,1,4,9,18,9,18,0
2012,11172494,2,1,0,0,3,0,2003,0,1,0,1,0,0,0,0,0
2012,10637539,11,8,12,0,2,1,2005,0,2,10,1,0,14,0,12,12
2013,11250956,7,2,0,0,2,1,2008,0,1,1,7,0,2,0,16,0
2012,10372342,16,4,6,0,3,1,2011,0,1,10,1,0,12,0,12,12
2012,10498268,3,3,1,0,-1,1,2006,0,1,1,9,0,0,0,0,0
2012,10537703,12,1,2,0,2,0,1999,0,1,0,7,0,12,0,12,12
2013,11455348,3,3,11,0,1,1,2011,0,1,1,1,0,5,0,12,12
2013,11405492,3,12,0,0,0,1,2013,0,2,1,4,9,18,0,12,12
2013,11554351,18,1,0,0,3,0,2006,0,1,0,8,0,12,0,1,12
2013,11201324,7,2,0,0,0,1,2007,0,2,1,6,0,0,0,0,0
2012,10640531,10,5,0,0,2,1,2001,0,1,10,1,0,1,0,16,20
2013,11738374,13,4,2,0,3,1,2001,0,1,10,1,0,0,0,0,0
2013,10967236,10,5,0,0,1,1,2000,0,1,10,1,0,12,0,12,12
2013,11211961,3,3,1,0,5,1,2012,0,1,1,2,0,0,0,0,0
2013,11881117,3,3,9,0,1,1,2013,0,1,1,3,0,16,0,0,15
2013,11278952,9,5,2,0,-1,1,2004,0,1,0,7,0,0,0,0,0
2012,10377317,0,8,0,0,0,1,2008,0,1,10,1,0,12,0,12,12
2013,11299938,3,2,0,0,2,1,2008,0,1,1,4,0,0,0,0,0
2013,11041866,10,5,-1,0,-1,1,2000,0,1,10,1,0,0,0,0,0
2013,11596358,0,8,0,0,2,1,2002,0,1,10,1,9,11,0,0,0
2013,11266742,3,3,0,0,0,1,2009,0,1,1,8,0,12,0,0,0
2013,11070040,3,3,4,0,2,1,2006,0,1,1,4,0,12,0,12,12
2012,10141221,20,20,2,0,2,1,2011,0,1,10,1,0,12,0,12,12
2013,11191164,10,5,2,0,0,1,2008,0,4,10,1,0,12,0,12,12
2012,10583981,9,14,0,0,2,1,2011,0,1,12,7,9,11,0,0,0
2012,10352474,3,3,0,0,3,1,2011,0,1,1,9,0,12,0,12,12
2012,10607284,3,3,0,0,2,1,2010,0,1,1,6,0,1,0,0,0
2013,11675188,3,3,0,0,1,1,2008,0,1,1,7,0,-1,0,0,0
2013,11465359,0,0,4,0,0,1,2008,0,1,10,1,0,12,0,12,12
2013,11589717,0,8,0,0,3,1,2001,0,1,10,1,9,11,0,12,20
2012,10304626,0,0,3,0,1,1,2009,0,1,10,1,0,12,0,12,12
2013,11240730,8,5,0,0,1,1,1989,0,2,12,8,3,8,0,12,12
2013,11546211,7,12,3,0,7,1,2013,0,1,1,2,9,15,0,12,0
2012,10486420,10,14,7,0,0,1,2002,0,1,10,1,0,16,0,12,12
2012,10978428,3,3,0,0,2,1,2007,0,1,1,8,0,-1,0,0,0
2012,10758751,5,5,5,0,-1,1,2004,0,1,10,3,0,0,0,0,0
2013,11674108,1,1,4,0,2,0,2004,0,1,0,2,0,0,0,0,0
2012,10569680,3,3,0,0,1,1,2006,0,1,1,8,0,-1,0,0,0
2012,10045364,10,5,0,0,0,1,2006,0,1,10,1,0,12,0,12,12
2012,10836403,3,3,9,0,2,1,2008,0,1,1,8,0,14,0,0,0
2013,11639701,3,21,0,0,6,1,1973,0,2,1,2,0,12,0,12,0
2012,10641628,10,5,-1,0,-1,1,2000,0,2,10,1,0,0,0,0,0
2012,10039522,14,14,5,0,2,1,2002,0,1,1,2,0,10,0,12,12
2012,10935481,0,14,1,0,2,1,2001,0,1,10,7,0,12,0,12,12
2013,11141564,10,5,2,0,1,1,2011,0,1,10,2,0,12,0,12,12
2012,10443627,4,6,0,0,0,1,2010,0,13,10,1,0,4,0,4,0
2012,10876658,-1,1,1,0,0,0,2003,0,2,0,3,3,20,0,0,0
2012,10223032,9,5,0,0,1,1,1998,0,1,12,4,0,2,0,12,12
2012,10170003,6,5,0,0,2,1,1994,0,2,10,7,0,1,0,12,15
2013,11254546,3,3,11,0,2,1,2007,0,1,1,8,0,16,0,1,7
2012,10450418,9,5,0,0,6,1,2011,0,1,12,3,0,5,0,12,12
2013,11046327,9,5,-1,0,-1,23,2012,0,2,0,1,0,0,0,0,0
2013,11127332,11,8,5,0,3,1,2002,0,2,10,1,0,10,0,4,12
2013,11469599,3,3,9,0,2,1,2007,0,1,1,4,0,1,0,14,12
2013,11126372,0,8,0,0,3,1,2010,0,1,10,1,0,12,0,12,12
2013,11144715,9,5,0,0,0,23,2012,0,1,0,1,0,12,0,-1,0
2012,10691676,3,3,0,0,3,1,2009,0,1,1,6,0,0,0,0,0
2013,11309411,3,3,0,0,1,1,1988,0,1,1,9,0,17,0,12,7
2013,11062757,15,8,6,0,1,1,2000,0,0,10,1,0,12,0,12,12
2012,10657776,10,5,0,0,0,1,2000,0,1,16,3,0,5,0,0,0
2012,10939418,4,6,4,0,3,1,2011,0,2,10,1,0,-1,0,0,0
2012,10556821,0,8,0,0,2,1,2008,0,2,10,1,0,2,0,12,12
2013,11624395,0,0,5,0,7,1,2002,0,1,10,1,0,10,0,5,12
2013,12125961,8,5,0,0,2,1,1987,0,1,0,7,0,19,0,1,7
2012,10293353,3,3,0,0,2,1,2002,0,1,1,9,9,11,0,12,12
2012,10279464,7,2,0,0,3,1,2005,0,1,1,3,0,4,0,2,12
2012,10796186,3,3,0,0,0,1,2007,0,1,1,3,0,12,0,0,0
2013,11652869,3,3,1,0,2,1,2012,0,1,1,2,0,16,0,1,0
2012,10706011,4,5,3,0,1,1,2012,0,1,10,1,0,5,0,17,12
2013,11209280,17,11,4,0,3,0,2013,0,2,0,1,0,16,0,12,0
2013,11243356,9,5,3,0,1,23,2013,0,1,0,7,0,5,0,12,0
2012,10592199,17,11,0,0,0,0,2001,0,1,0,3,0,4,0,0,7
2012,10049239,0,0,1,0,0,1,2001,0,1,10,7,0,12,0,12,12
2012,10363987,3,3,7,0,1,1,2007,0,1,1,3,0,17,0,16,12
2013,11359338,3,3,0,0,1,1,2011,0,2,12,7,0,17,0,12,12
2012,9987996,4,6,0,0,2,1,2001,0,9,10,1,0,12,0,12,12
2013,12089694,4,6,0,0,3,1,2011,0,4,10,1,0,0,0,0,0
2012,10655751,0,13,0,0,1,1,2008,0,1,10,1,0,0,0,0,0
2013,11185089,0,8,3,0,2,1,2001,0,1,10,1,0,5,0,12,12
2013,10838300,0,8,0,0,0,1,2005,0,1,10,1,9,11,0,12,12
2012,10886112,10,16,7,0,2,1,2010,0,2,10,3,0,0,0,0,0
2013,11147158,3,3,13,0,2,1,2009,0,1,1,9,0,17,0,12,0
2013,12096158,10,5,10,0,0,1,2005,0,1,10,1,0,0,0,0,0
2012,10261172,3,3,1,0,4,1,2007,0,1,1,3,0,17,0,-1,12
2013,11751077,0,4,3,0,7,1,2000,0,1,10,1,9,18,0,12,0
2012,10422181,11,8,0,0,3,1,2011,0,1,10,1,0,4,0,12,12
2013,11080633,7,2,0,0,2,1,2013,0,1,1,4,0,17,0,12,12
2013,11290141,3,3,0,0,1,1,2013,0,1,1,8,0,14,0,12,7
2013,11009908,0,0,1,0,2,1,1999,0,1,10,1,0,5,9,18,12
2012,10330004,16,16,2,0,0,0,2011,0,2,0,3,0,12,0,12,12
2012,10435722,3,3,0,0,2,1,2008,0,1,1,2,0,4,0,12,0
2013,11116142,3,3,-1,0,2,1,2008,0,1,1,9,0,0,0,0,0
2012,11123055,12,8,16,0,3,1,2004,0,1,10,1,3,7,0,5,12
2013,11444438,10,16,0,0,3,1,2012,0,3,10,1,0,12,0,12,12
2012,10639610,15,1,12,0,0,0,1998,0,0,0,4,0,12,0,12,12
2013,11267921,0,8,5,0,-1,1,2008,0,1,10,1,0,0,0,0,0
2012,10779113,10,5,0,0,3,1,2006,0,11,10,1,0,16,0,0,0
2013,11150201,4,4,0,0,0,1,2010,0,3,10,1,0,12,0,12,0
2013,10900401,4,6,1,0,3,1,2012,0,1,10,5,0,4,0,12,12
2012,10469179,3,3,0,0,1,1,2009,0,1,1,4,0,12,0,0,0
2013,11375675,0,0,0,0,3,1,2003,0,1,10,1,9,11,0,12,12
2013,11249161,3,3,0,0,3,1,2006,0,1,1,6,0,12,0,12,12
2012,10521546,5,5,1,0,7,1,2002,0,1,10,3,0,20,0,12,12
2012,10132107,3,3,4,0,3,1,2006,0,1,1,3,0,1,3,20,12
2012,10563007,4,4,-1,0,1,1,2010,0,2,10,1,0,4,0,0,0
2013,11736840,7,2,0,0,2,1,2003,0,1,1,3,0,0,0,0,0
2013,11841580,-1,1,5,0,1,0,2004,0,1,0,3,0,10,0,4,0
2012,10859043,4,8,0,0,0,1,2012,0,1,10,1,0,0,0,0,0
2012,10607854,15,8,0,0,2,1,2006,0,1,10,1,0,0,0,0,0
2012,10700129,10,5,0,0,3,1,2000,0,2,10,1,0,1,9,18,12
2012,10761226,-1,1,0,0,2,0,1999,0,1,0,7,0,4,0,2,12
2012,10620080,9,5,13,0,0,1,2007,0,1,12,6,0,2,0,0,0
2012,10422321,3,3,0,0,2,1,1988,0,1,1,2,0,1,0,12,12
2012,10220761,11,0,7,0,3,1,2002,0,1,10,1,0,16,0,12,12
2013,11301537,3,2,0,0,0,1,1982,0,1,1,4,0,12,0,12,0
2013,11069635,0,0,0,0,2,1,2002,0,1,10,1,0,12,0,12,12
2013,11096639,0,8,0,0,7,1,2003,0,1,10,1,0,2,0,12,12
2012,10704442,9,5,0,0,0,1,2009,0,3,12,6,0,0,0,0,0
2013,11058741,3,3,7,0,-1,1,2005,0,2,1,3,0,0,0,0,0
2012,10086210,0,0,0,0,1,1,2003,0,1,10,1,0,0,0,4,12
2013,11281626,4,4,0,0,3,1,2009,0,11,10,1,0,0,0,0,0
2012,10647432,4,6,2,0,2,1,2011,0,1,10,1,0,4,0,0,0
2012,10750771,7,2,0,0,1,1,2008,0,1,1,3,0,0,0,0,0
2013,11582246,0,0,4,0,0,1,2004,0,1,10,1,0,12,0,12,12
2013,11306621,15,8,3,0,6,1,2011,0,1,10,1,0,-1,0,12,12
2012,10607115,3,3,0,0,1,1,2008,0,1,1,8,0,17,0,0,0
2013,11399416,3,3,0,0,1,1,2009,0,1,1,3,0,12,0,12,0
2012,10753291,0,5,5,0,5,1,1998,0,1,10,7,0,0,0,0,6
2013,11630135,3,3,0,0,3,1,2013,0,1,1,3,9,7,0,17,0
2012,10456137,19,4,5,0,6,1,2003,0,1,10,1,3,8,0,12,12
2012,10268597,5,17,0,0,2,0,2011,0,2,0,3,9,11,0,12,12
2012,10584762,6,5,-1,0,-1,1,2008,0,1,12,3,0,0,0,0,0
2012,10617330,3,3,0,0,0,1,2008,0,1,1,4,0,-1,0,-1,0
2012,10487585,10,5,0,0,3,1,1998,0,1,10,7,0,-1,0,12,12
2013,11573679,20,20,4,0,0,1,2013,0,1,10,1,0,12,0,12,0
2012,10566016,10,5,0,0,1,1,2008,0,1,10,1,0,2,0,0,0
2012,10315085,0,4,0,0,0,1,2010,0,2,10,1,0,12,0,12,12
2012,10748146,3,3,13,0,2,1,2007,0,1,1,7,3,8,0,0,15
2013,11607594,10,13,10,0,1,1,2007,0,1,10,1,0,4,0,12,12
2012,10994972,3,3,3,0,0,1,2009,0,2,1,4,0,1,0,1,0
2012,10039253,13,0,5,0,2,1,2004,0,1,10,1,0,12,0,12,12
2012,10786212,9,5,0,0,0,1,2001,0,1,12,6,0,-1,0,0,0
2012,10778451,3,3,0,0,0,1,2012,0,1,1,3,0,0,0,0,7
2012,10544147,0,8,1,0,7,1,1999,0,1,10,1,0,5,0,0,0
2012,10421152,3,3,0,0,2,1,2006,0,1,1,3,0,0,0,0,0
2013,11203718,10,5,4,0,0,1,2000,0,3,10,1,0,4,0,2,0
2013,11366977,7,2,3,0,2,1,2009,0,1,1,7,0,17,0,1,12
2012,10386076,1,1,1,0,1,0,2002,0,1,0,3,0,14,0,12,12
2012,10511752,3,3,0,0,2,1,2002,0,1,1,2,0,4,0,12,0
2013,10945331,11,8,3,0,1,1,1998,0,1,10,1,0,5,0,12,12
2013,11163841,10,13,0,0,0,1,2005,0,1,10,1,0,2,0,12,12
2013,11565397,3,3,0,0,2,1,2013,0,1,1,2,0,12,0,12,0
2012,10790530,15,8,0,0,7,1,2004,0,1,10,1,0,2,0,12,0
2013,11531477,13,0,0,0,2,1,2004,0,1,10,1,0,4,9,18,12
2013,11055228,11,8,5,0,-1,1,2007,0,1,10,1,0,4,0,0,0
2013,11321273,13,8,0,0,2,1,2000,0,2,10,1,0,0,0,0,0
2012,10793962,3,3,0,0,0,1,2006,0,1,1,7,0,-1,0,0,0
2013,11635573,6,5,0,0,0,1,2007,0,1,10,4,0,4,0,12,0
2012,10565466,3,3,0,0,2,1,2012,0,1,1,6,0,17,0,0,0
2013,11536543,9,5,7,0,3,1,1993,0,1,12,4,0,16,0,12,12
2012,10452336,3,3,-1,0,-1,1,2012,0,1,1,2,0,0,0,0,0
2012,10643864,0,8,2,0,-1,1,2000,0,1,10,1,0,0,0,0,0
2012,10335343,3,3,0,0,0,1,2009,0,1,1,3,0,12,0,12,12
2012,10553666,3,3,0,0,3,1,1986,0,1,1,2,0,12,0,12,12
2012,10821311,15,8,0,0,1,1,2002,0,1,10,1,0,0,0,0,0
2012,10266132,9,5,-1,0,1,1,2006,0,1,0,7,0,1,0,16,6
2012,10015634,0,5,2,0,0,1,2001,0,2,10,1,0,12,0,12,12
2012,10132376,11,0,0,0,1,1,2007,0,2,10,1,0,2,0,12,12
2012,10854960,3,3,0,0,0,1,2009,0,1,1,4,0,-1,0,0,0
2013,11361494,0,4,6,0,2,1,2008,0,0,10,1,0,12,0,12,12
2012,10089111,9,14,3,0,1,1,2008,0,2,10,4,0,12,0,12,12
2013,11677990,7,12,0,0,0,1,2005,0,1,1,4,0,17,0,12,0
2013,10906575,10,5,9,0,0,1,2012,0,1,10,1,0,14,0,13,12
2013,11560941,4,4,13,0,3,1,2007,0,2,10,1,0,0,0,0,0
2012,10984911,3,3,0,0,1,1,2011,0,1,1,7,0,0,0,-1,0
2013,11129488,10,5,2,0,0,1,2006,0,3,10,1,0,12,0,12,12
2012,10325095,10,13,2,0,5,1,2006,0,1,10,1,0,12,0,12,12
2012,10679516,3,3,4,0,4,1,2006,0,1,1,2,0,12,0,12,12
2012,10492187,5,5,6,0,-1,1,2012,0,2,10,5,0,0,0,0,0
2013,11722695,1,1,0,0,1,0,1999,0,1,0,3,0,0,0,0,0
2012,10646386,9,5,0,0,0,1,2009,0,1,0,7,9,11,0,12,12
2013,11420043,10,14,4,0,5,1,2005,0,1,10,1,0,2,0,0,7
2013,11723005,8,5,0,0,0,1,2007,0,1,12,6,0,0,0,0,0
2012,10899009,10,5,0,0,0,1,2001,0,4,10,1,0,0,0,0,0
2012,10652338,13,4,11,0,4,1,2012,0,1,10,1,0,0,0,0,0
2013,11488503,3,3,0,0,1,1,2009,0,1,1,4,0,-1,0,-1,0
2012,10489078,17,11,0,0,2,0,2012,0,3,0,7,0,0,0,0,15
2012,10898755,3,3,0,0,0,1,2012,0,1,1,3,0,17,0,12,12
2012,10687826,0,8,1,0,1,1,2000,0,2,10,1,0,1,0,12,12
2013,11021589,9,5,0,0,3,1,2004,0,2,12,1,0,5,0,-1,12
2012,10581280,0,13,13,0,0,1,2006,0,3,10,1,0,0,0,0,7
2013,11610488,0,8,0,0,2,1,2005,0,1,10,1,0,12,0,12,6
2012,10146663,10,5,4,0,2,1,2008,0,9,10,1,9,18,0,12,12
2012,10621838,4,6,0,0,1,1,2011,0,9,10,1,0,4,0,10,0
2013,11600358,0,0,5,0,0,1,2001,0,1,10,1,0,10,0,12,12
2012,10147677,3,3,0,0,0,1,1971,0,1,1,3,0,2,0,12,12
2013,11880704,3,3,0,0,3,1,2011,0,1,1,4,0,20,0,0,0
2012,10567918,7,12,9,0,0,1,2009,0,1,1,4,0,-1,0,0,0
2012,10978250,3,3,10,0,3,1,1995,0,1,1,3,0,4,0,12,12
2013,11292078,4,6,13,0,1,1,2007,0,5,10,1,0,-1,0,0,0
2012,10746750,19,8,1,0,1,1,2011,0,1,10,1,0,0,0,0,0
2012,10596754,15,8,0,0,1,1,2005,0,1,10,1,0,12,0,12,12
2012,10583551,3,3,0,0,0,1,2010,0,1,1,3,0,17,0,12,0
2013,10855569,10,5,3,0,1,1,1998,0,4,10,1,0,5,0,0,0
2012,11055441,9,5,3,0,1,1,2005,0,3,0,7,0,17,9,18,0
2013,11537458,3,3,0,0,1,1,2006,0,1,1,8,9,7,0,12,12
2012,10131224,3,2,3,0,1,1,2003,0,1,1,2,0,5,0,12,12
2012,11150818,3,3,0,0,0,1,2005,0,1,1,8,0,-1,0,0,0
2012,10773052,0,0,5,0,6,1,2001,0,1,10,1,0,10,0,12,12
2013,11496294,19,0,0,0,0,1,1999,0,2,10,1,9,11,0,12,12
2013,11417194,3,3,-1,0,6,1,2012,0,1,1,3,9,18,0,12,0
2013,11411272,4,6,9,0,2,1,2010,0,4,10,1,0,14,0,12,12
2012,10437629,3,3,0,0,3,1,1997,0,1,1,2,0,16,0,12,12
2012,10098573,0,5,0,0,2,1,2005,0,1,10,7,0,4,0,12,12
2013,11321149,19,8,3,0,6,1,1999,0,1,10,1,0,5,0,0,0
2012,10663283,3,3,0,0,1,1,2008,0,1,1,7,0,1,0,4,0
2013,11936087,11,8,3,0,7,1,2003,0,1,10,1,0,5,0,0,0
2012,10374726,1,1,4,0,2,0,2006,0,1,0,3,0,4,0,4,12
2012,10102654,4,6,10,0,3,1,2010,0,1,10,5,0,4,0,12,12
2013,11565922,3,3,0,0,2,1,2007,0,1,1,3,0,4,0,17,0
2013,11191504,3,3,0,0,2,1,1984,0,1,1,3,9,11,0,12,12
2013,11360616,0,0,4,0,2,1,2002,0,2,10,1,0,2,0,4,12
2012,10114223,10,5,2,0,3,1,2001,0,1,10,1,0,12,0,12,12
2013,11666194,10,16,0,0,0,1,2012,0,3,10,1,0,4,0,0,0
2012,10691821,-1,1,5,0,3,0,2010,0,4,0,3,0,0,0,0,0
2013,11470261,9,14,0,0,2,23,2013,0,1,0,1,0,12,0,12,12
2013,11158140,11,8,5,0,0,1,2001,0,1,10,1,0,10,0,12,12
2012,10122790,0,0,0,0,3,1,2002,0,1,10,1,0,14,0,-1,15
2012,10592580,8,5,3,0,2,1,2012,0,3,12,3,0,19,0,0,0
2013,11262078,10,5,0,0,1,1,2002,0,1,10,1,0,1,0,12,12
2012,10610791,11,8,4,0,-1,1,1998,0,2,10,1,0,4,0,0,0
2012,10400241,3,3,2,0,3,1,2008,0,1,1,9,0,0,0,0,0
2013,11173195,15,4,0,0,3,0,2007,0,1,0,3,3,15,0,12,12
2013,11072942,2,1,6,0,0,0,1998,0,0,0,7,0,12,0,12,12
2012,10176996,11,0,2,0,0,1,2000,0,1,10,1,0,0,0,0,0
2012,10453029,3,3,0,0,1,1,2009,0,1,1,8,0,12,0,12,12
2013,11376102,3,3,4,0,5,1,2007,0,1,1,9,0,12,0,12,7
2012,10563153,-1,1,7,0,3,0,2000,0,1,0,3,0,0,0,0,0
2012,11019071,3,3,0,0,2,1,2003,0,1,1,4,0,2,0,0,0
2013,11484831,7,12,0,0,0,1,2012,0,1,1,4,0,12,0,12,0
2012,10801793,1,1,-1,0,-1,0,2000,0,1,0,3,0,0,0,0,0
2012,10187941,7,2,0,0,2,1,2005,0,1,1,5,0,13,0,12,12
2012,10687300,0,8,4,0,2,1,2002,0,3,10,1,0,2,3,1,12
2012,10441374,3,3,0,0,1,1,2005,0,1,1,4,0,17,0,12,12
2012,10765893,3,3,0,0,2,1,2012,0,1,1,2,0,12,0,12,15
2013,11390674,0,8,0,0,1,1,1999,0,1,10,1,9,11,0,0,0
2013,11194431,0,0,2,0,1,1,2006,0,1,10,1,0,12,0,12,12
2013,11391646,3,3,0,0,2,1,2011,0,1,1,3,0,12,0,12,12
2012,10675757,0,5,0,0,2,1,1995,0,1,10,7,0,4,0,13,0
2012,10391703,9,5,3,0,7,1,2004,0,1,0,7,0,20,0,4,0
2012,10392838,15,1,0,0,2,0,2002,0,1,0,1,0,12,0,12,0
2013,11727503,15,8,0,0,2,2,2001,0,1,10,1,0,2,0,0,0
2013,11002179,-1,1,0,0,0,0,2000,0,1,0,3,0,-1,0,0,0
2013,11254176,3,3,0,0,0,1,2012,0,1,1,2,0,-1,0,-1,-1
2013,11416231,5,5,-1,0,-1,1,2008,0,2,10,3,0,0,0,0,0
2013,11091962,3,3,0,0,1,1,2001,0,1,1,2,0,12,0,12,12
2013,10912416,6,5,2,0,1,1,2008,0,2,12,3,0,12,0,12,12
2013,11370880,3,3,0,0,3,1,2009,0,1,1,9,0,12,0,12,12
2012,10592559,3,3,0,0,0,1,2011,0,1,1,9,0,1,0,0,0
2012,10734358,10,16,0,0,2,1,2011,0,2,10,1,0,-1,0,0,0
2012,10490756,9,5,0,0,2,1,2012,0,1,12,3,0,-1,0,0,7
2013,11365205,11,5,0,0,1,1,1998,0,14,10,1,0,2,0,12,12
2013,11130341,6,5,3,0,3,1,2007,0,3,10,4,0,0,0,0,0
2013,11461346,3,3,10,0,2,1,2007,0,1,1,8,0,0,0,0,0
